file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\plan\ObservablePlanImplementorImpl.java,io.mycat.calcite.plan.ObservablePlanImplementorImpl,class,39,41,2,39,36,1,1,82,0,0.5,0.6,0.6,6,0,5,1,0,0,5,0,0,0,5,1,0,0,5,0,5,0,2,198,14,7,7,0,0,9,19,62,7,63,6,0,0,10,133,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\sql\TableAnalyseTest.java,io.mycat.sql.TableAnalyseTest,class,4,4,0,4,1,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,1,0,35,1,3,2,3,1,0,0,0,60,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\xa\XaTestSuite.java,io.mycat.xa.XaTestSuite$Anonymous5,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\LoaddataHint.java,io.mycat.hint.LoaddataHint,class,2,3,1,2,5,2,0,8,4,0.4,0.1,0.1,5,2,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,3,23,4,0,0,0,0,5,0,2,0,2,0,0,0,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\xa\XaTestSuite.java,io.mycat.xa.XaTestSuite$Anonymous6,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\api\collector\TextResultSetTransforCollector.java,io.mycat.api.collector.TextResultSetTransforCollector,class,5,6,1,5,59,1,0,18,0,0.0,1.0,1.0,59,0,59,0,0,0,59,0,0,0,1,0,0,0,0,1,1,0,13,220,0,0,0,0,0,0,7,41,0,41,0,0,0,0,57,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\xa\XaTestSuite.java,io.mycat.xa.XaTestSuite$Anonymous7,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\MySQLSQLCommandType.java,io.mycat.beans.mysql.MySQLSQLCommandType,interface,0,0,0,0,140,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,139,0,0,0,0,139,0,0,0,702,0,0,0,0,0,0,140,140,0,140,1,0,0,0,34,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\xa\XaTestSuite.java,io.mycat.xa.XaTestSuite$Anonymous8,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\resultset\MycatResultSet.java,io.mycat.beans.resultset.MycatResultSet,interface,2,4,2,2,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\datefunction\CurDateFunction.java,io.mycat.calcite.sqlfunction.datefunction.CurDateFunction,class,3,4,1,3,2,3,0,2,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,1,10,1,0,0,0,0,2,0,2,0,2,0,0,0,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\UUIDFunction.java,io.mycat.calcite.sqlfunction.stringfunction.UUIDFunction,class,3,4,1,3,2,3,0,3,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,1,10,1,0,0,0,0,2,0,2,0,2,0,0,0,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\dml\InsertSQLHandler.java,io.mycat.sqlhandler.dml.InsertSQLHandler,class,8,9,1,8,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\sql\type\JavaToSqlTypeConversionRules.java,org.apache.calcite.sql.type.JavaToSqlTypeConversionRules$ColumnList,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\table\NormalTable.java,io.mycat.calcite.table.NormalTable,class,11,19,8,11,15,1,0,25,0,0.56666666,0.53333336,0.62857145,15,0,15,0,0,0,15,0,0,0,2,0,0,2,0,0,1,0,3,58,12,0,0,1,0,0,1,6,0,8,1,0,0,2,48,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\physicalplan\HeapHashJoinNPlan.java,io.ordinate.engine.physicalplan.HeapHashJoinNPlan,class,21,22,1,21,5,1,0,22,0,0.51428574,0.5,0.6,5,0,5,0,0,0,5,0,0,0,7,0,0,0,0,7,0,0,5,62,5,0,0,0,0,0,0,23,0,30,1,1,0,6,50,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\vertx\ReadView.java,io.mycat.vertx.ReadView,class,4,12,8,4,33,1,0,19,3,0.38636363,0.4935065,0.5194805,22,0,22,0,0,0,22,0,0,0,2,0,0,0,0,2,1,0,5,126,25,2,6,0,4,0,22,35,8,23,2,0,0,0,49,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastBooleanToDateFunctionFactory.java,io.ordinate.engine.function.cast.CastBooleanToDateFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,12,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\LogDoubleFunctionFactory.java,io.ordinate.engine.function.math.LogDoubleFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\MySQLClientManager.java,io.mycat.MySQLClientManager,class,4,4,0,4,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,9,0,0,0,0,0,3,2,4,0,4,0,0,0,0,16,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\resultset\MycatErrorResponse.java,io.mycat.beans.resultset.MycatErrorResponse,class,3,4,1,3,2,1,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\infofunction\MycatLastInsertIdFunction.java,io.mycat.calcite.sqlfunction.infofunction.MycatLastInsertIdFunction,class,6,7,1,6,2,2,0,1,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\MycatImplementor.java,io.mycat.calcite.MycatImplementor$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\sequoiadb\SequoiaData.java,io.mycat.datasource.jdbc.sequoiadb.SequoiaData,class,4,8,4,4,29,1,0,5,67,0.8214286,0.13186814,0.1978022,14,1,14,0,0,0,14,0,0,0,6,0,0,6,0,0,0,0,1,101,21,1,0,0,3,0,2,11,0,8,3,0,0,0,47,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\constant\ByteTypeConstant.java,io.ordinate.engine.function.constant.ByteTypeConstant,class,3,5,2,3,1,2,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\CreateTableHint.java,io.mycat.hint.CreateTableHint,class,9,11,2,9,10,2,0,21,33,0.6,0.06666667,0.06666667,10,7,10,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,7,55,9,0,0,0,0,2,0,8,0,8,0,0,0,0,33,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\MycatImplementor.java,io.mycat.calcite.MycatImplementor$Anonymous1,anonymous,2,2,0,2,2,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,4,0,1,0,1,1,0,0,0,9,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\runtime\SqlFunctions.java,org.apache.calcite.runtime.SqlFunctions$Anonymous2$Anonymous3,anonymous,4,4,0,4,5,1,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,2,0,2,3,0,2,1,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\FieldFunction.java,io.mycat.calcite.sqlfunction.stringfunction.FieldFunction,class,8,9,1,8,12,2,0,7,6,1.0,0.0,0.0,4,2,4,0,0,0,4,0,0,0,2,2,2,0,0,0,1,0,0,41,7,2,2,0,0,5,8,7,0,7,2,0,0,0,34,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\packet\SendResultSetWritePacket.java,io.mycat.util.packet.SendResultSetWritePacket,class,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\MetadataManager.java,io.mycat.MetadataManager$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\MetadataManager.java,io.mycat.MetadataManager$Anonymous2,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,1,0,1,1,0,0,0,12,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\dql\ShowColumnsSQLHandler.java,io.mycat.sqlhandler.dql.ShowColumnsSQLHandler,class,18,20,2,18,17,2,0,38,1,0.5,NaN,NaN,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,11,73,4,0,6,3,3,46,1,25,4,22,4,0,0,2,75,1,3
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\migrate\MigrateUtils.java,io.mycat.router.migrate.MigrateUtils,class,3,6,3,3,21,1,0,41,15,0.0,0.0,0.0,6,6,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,85,5,5,4,0,2,1,10,22,13,29,4,0,0,8,59,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\rewriter\MatierialRewriter.java,io.mycat.calcite.rewriter.MatierialRewriter$MatierialDetector,innerclass,3,3,0,3,3,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,0,2,0,1,1,0,0,0,13,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\constant\DoubleConstant.java,io.ordinate.engine.function.constant.DoubleConstant,class,4,6,2,4,4,2,0,0,0,0.33333334,1.0,1.0,3,1,3,0,0,0,3,0,0,0,2,1,1,1,0,0,2,0,0,13,2,0,1,0,0,0,0,2,0,2,0,0,0,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\FieldTypes.java,io.mycat.hbt.FieldTypes,class,7,9,2,7,3,1,0,11,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,19,2,1,0,0,0,1,1,9,0,9,1,0,0,0,25,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\nosql\NosqlDDLAPI.java,io.mycat.nosql.NosqlDDLAPI,interface,6,6,0,6,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\dql\ShowTriggersSQLHandler.java,io.mycat.sqlhandler.dql.ShowTriggersSQLHandler,class,10,12,2,10,5,2,0,18,1,0.0,NaN,NaN,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,23,3,0,3,0,0,28,0,9,2,11,1,0,0,2,36,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\FloatFunction.java,io.ordinate.engine.function.FloatFunction,class,2,4,2,2,1,1,2,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\SymbolFunction.java,io.ordinate.engine.function.SymbolFunction,class,4,6,2,4,2,1,2,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\PhysTypeImpl.java,org.apache.calcite.adapter.enumerable.PhysTypeImpl,class,22,27,5,22,83,1,0,75,19,0.6451613,0.5147783,0.7389163,31,3,29,2,0,0,29,0,0,0,5,0,0,4,0,1,5,0,16,313,43,10,19,0,2,25,23,84,1,71,2,1,0,0,99,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\HbtRowMetaData.java,io.mycat.hbt.HbtRowMetaData,class,4,6,2,4,15,1,1,13,63,0.53333336,0.2,0.2,15,0,15,0,0,0,15,0,0,0,1,0,0,0,0,1,1,0,1,51,14,0,0,0,0,2,2,2,1,2,0,0,0,0,34,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\packet\RollbackWritePacket.java,io.mycat.util.packet.RollbackWritePacket,class,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\AsyncMycatDataContextImpl.java,io.mycat.AsyncMycatDataContextImpl$SqlMycatDataContextImpl,innerclass,12,12,0,12,14,3,0,38,0,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,0,0,2,0,1,0,0,5,54,6,0,2,0,3,2,3,18,0,25,2,0,0,6,69,25,1
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\main\java\io\mycat\example\MycatRunner.java,io.mycat.example.MycatRunner,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\xa\TestMySQLManagerImpl.java,io.mycat.xa.TestMySQLManagerImpl,class,12,22,10,12,14,2,0,35,16,0.7222222,0.35714287,0.35714287,9,0,8,1,0,0,8,0,0,0,2,1,0,2,0,0,2,0,2,58,9,2,1,0,0,5,2,14,1,15,3,0,0,1,71,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ApplicationContext.java,io.mycat.util.ApplicationContext$Aware,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\ZipUtil.java,io.mycat.ZipUtil,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,2,0,2,0,1,0,0,9,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\ViewConvention.java,io.mycat.calcite.ViewConvention,class,4,5,1,4,2,2,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,9,0,0,0,0,0,1,1,2,0,2,0,0,0,0,21,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\rules\MycatProjectRule.java,io.mycat.calcite.rules.MycatProjectRule,class,6,7,1,6,2,2,0,6,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,10,1,0,0,0,0,1,0,2,0,3,0,0,0,1,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\ddl\DropIndexSQLHandler.java,io.mycat.sqlhandler.ddl.DropIndexSQLHandler,class,18,20,2,18,9,2,0,28,1,0.5,NaN,NaN,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,54,4,1,1,2,0,1,0,17,0,15,4,0,0,1,59,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\Sequence.java,io.mycat.config.Sequence,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\MigrateUtil.java,io.mycat.sqlhandler.MigrateUtil$MigrateJdbcInput,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,7,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\exporter\HTTPServer.java,io.mycat.exporter.HTTPServer$HTTPMetricHandler,innerclass,7,7,0,7,4,1,0,25,0,0.33333334,1.0,1.0,2,0,1,0,0,1,2,0,0,0,3,1,0,3,0,0,2,0,3,39,0,0,0,0,0,6,1,8,0,8,1,0,0,0,49,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\datefunction\UtcTimestampFunction.java,io.mycat.calcite.sqlfunction.datefunction.UtcTimestampFunction,class,4,5,1,4,5,3,0,11,3,0.8333334,0.0,0.0,3,2,3,0,0,0,3,0,0,0,2,2,2,0,0,0,0,0,8,23,3,0,1,0,0,3,3,7,2,5,1,0,0,0,25,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastIntToShortFunctionFactory.java,io.ordinate.engine.function.cast.CastIntToShortFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,12,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\replica\src\main\java\io\mycat\replica\heartbeat\DefaultHeartbeatFlow.java,io.mycat.replica.heartbeat.DefaultHeartbeatFlow,class,9,10,1,9,26,2,0,26,13,0.7142858,0.6666667,1.0,7,0,4,3,0,0,4,0,0,0,7,1,0,7,0,0,6,0,3,77,4,0,3,0,2,1,0,10,1,8,2,0,0,0,55,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\util\SQL2ResultSetUtil.java,io.mycat.util.SQL2ResultSetUtil,class,7,9,2,7,2,1,0,7,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,2,0,3,1,4,1,4,2,0,0,0,33,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\physical\MycatSortAgg.java,io.mycat.calcite.physical.MycatSortAgg,class,29,31,2,29,13,2,0,52,28,0.0,0.0,0.0,8,1,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,77,6,3,1,0,1,14,2,32,0,30,1,0,0,1,90,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\jdbc\JavaTypeFactoryImpl.java,org.apache.calcite.jdbc.JavaTypeFactoryImpl$RecordFieldImpl,innerclass,2,2,0,2,7,1,0,4,11,0.71428573,0.23809524,0.71428573,7,0,6,0,0,1,7,0,0,0,5,0,0,5,0,0,5,0,3,33,5,0,0,0,1,2,0,5,1,5,0,0,0,0,27,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexToLixTranslator.java,org.apache.calcite.adapter.enumerable.RexToLixTranslator,class,46,127,81,46,1125,1,0,113,803,0.8728571,0.14935988,0.29871976,50,9,29,12,0,9,38,0,0,0,14,1,2,9,0,3,13,0,31,2404,74,4,28,1,4,64,21,452,34,128,4,0,3,0,369,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\serializable\SimpleBufferedOutputStream.java,io.mycat.serializable.SimpleBufferedOutputStream,class,2,4,2,2,11,3,0,4,3,0.5555556,0.3,0.3,6,0,5,1,0,0,5,0,0,0,3,1,0,3,0,0,1,0,1,43,1,0,0,0,0,1,6,5,2,3,1,0,0,0,35,17,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\localrel\LocalRules.java,io.mycat.calcite.localrel.LocalRules$ToViewTableScanRule,innerclass,8,8,0,8,2,2,0,7,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,1,11,1,0,0,0,0,1,0,3,0,3,0,0,0,0,30,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\query\FilterSchema.java,io.mycat.hbt.ast.query.FilterSchema,class,5,11,6,5,4,3,0,1,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\NewMycatDataContextImpl.java,io.mycat.NewMycatDataContextImpl,class,12,14,2,12,20,1,1,23,9,0.7631579,0.28070176,0.3859649,19,0,19,0,0,0,19,0,0,0,4,1,0,1,3,0,4,0,1,75,19,0,0,0,0,3,1,11,2,11,1,0,0,0,56,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\vertxmycat\RowSetQuery.java,io.mycat.vertxmycat.RowSetQuery,class,21,26,5,21,13,1,0,20,1,0.5238095,0.3809524,0.47619048,7,2,7,0,0,0,7,0,0,0,3,1,0,3,0,0,3,0,3,103,5,0,3,0,0,4,0,8,0,9,3,3,0,1,52,1,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\commands\AbstractMySQLManagerImpl.java,io.mycat.commands.AbstractMySQLManagerImpl,class,3,5,2,3,2,1,1,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,14,0,0,0,1,0,0,0,1,0,1,2,0,0,1,18,1025,1
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastShortToLongFunctionFactory.java,io.ordinate.engine.function.cast.CastShortToLongFunctionFactory,class,5,5,0,5,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\query\RenameSchema.java,io.mycat.hbt.ast.query.RenameSchema,class,4,9,5,4,2,3,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\MySQLVariablesUtil.java,io.mycat.MySQLVariablesUtil,class,3,5,2,3,31,1,0,19,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,90,16,0,1,0,0,27,9,4,1,1,2,0,0,0,23,1,0
