file,class,method,variable,usage
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\exception\YamiShopBindException.java,com.yami.shop.common.exception.YamiShopBindException,"YamiShopBindException/2[com.yami.shop.common.response.ResponseEnum,java.lang.String]",msg,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\exception\YamiShopBindException.java,com.yami.shop.common.exception.YamiShopBindException,"YamiShopBindException/2[java.lang.String,java.lang.Object]",msg,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\exception\YamiShopBindException.java,com.yami.shop.common.exception.YamiShopBindException,"YamiShopBindException/2[java.lang.String,java.lang.Object]",object,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\exception\YamiShopBindException.java,com.yami.shop.common.exception.YamiShopBindException,YamiShopBindException/1[java.lang.String],msg,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\filter\XssFilter.java,com.yami.shop.common.filter.XssFilter,"doFilter/3[com.yami.shop.common.filter.ServletRequest,com.yami.shop.common.filter.ServletResponse,com.yami.shop.common.filter.FilterChain]",request,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\filter\XssFilter.java,com.yami.shop.common.filter.XssFilter,"doFilter/3[com.yami.shop.common.filter.ServletRequest,com.yami.shop.common.filter.ServletResponse,com.yami.shop.common.filter.FilterChain]",chain,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\filter\XssFilter.java,com.yami.shop.common.filter.XssFilter,"doFilter/3[com.yami.shop.common.filter.ServletRequest,com.yami.shop.common.filter.ServletResponse,com.yami.shop.common.filter.FilterChain]",resp,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\filter\XssFilter.java,com.yami.shop.common.filter.XssFilter,"doFilter/3[com.yami.shop.common.filter.ServletRequest,com.yami.shop.common.filter.ServletResponse,com.yami.shop.common.filter.FilterChain]",response,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\filter\XssFilter.java,com.yami.shop.common.filter.XssFilter,"doFilter/3[com.yami.shop.common.filter.ServletRequest,com.yami.shop.common.filter.ServletResponse,com.yami.shop.common.filter.FilterChain]",req,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-common\src\main\java\com\yami\shop\common\filter\XssFilter.java,com.yami.shop.common.filter.XssFilter,init/1[com.yami.shop.common.filter.FilterConfig],filterConfig,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,"page/2[com.yami.shop.bean.model.Brand,com.yami.shop.common.util.PageParam<com.yami.shop.bean.model.Brand>]",brands,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,"page/2[com.yami.shop.bean.model.Brand,com.yami.shop.common.util.PageParam<com.yami.shop.bean.model.Brand>]",page,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,"page/2[com.yami.shop.bean.model.Brand,com.yami.shop.common.util.PageParam<com.yami.shop.bean.model.Brand>]",brand,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,update/1[com.yami.shop.bean.model.Brand],dbBrand,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,update/1[com.yami.shop.bean.model.Brand],brand,3
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,save/1[com.yami.shop.bean.model.Brand],dbBrand,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,save/1[com.yami.shop.bean.model.Brand],brand,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,info/1[java.lang.Long],id,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,info/1[java.lang.Long],brand,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\BrandController.java,com.yami.shop.admin.controller.BrandController,delete/1[java.lang.Long],id,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-security\yami-shop-security-common\src\main\java\com\yami\shop\security\common\adapter\MallWebSecurityConfigurerAdapter.java,com.yami.shop.security.common.adapter.MallWebSecurityConfigurerAdapter,filterChain/1[com.yami.shop.security.common.adapter.HttpSecurity],http,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\SmsLogService.java,com.yami.shop.service.SmsLogService,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",mobile,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\SmsLogService.java,com.yami.shop.service.SmsLogService,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",smsType,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\SmsLogService.java,com.yami.shop.service.SmsLogService,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",params,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\SmsLogService.java,com.yami.shop.service.SmsLogService,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\dao\SysMenuMapper.java,com.yami.shop.sys.dao.SysMenuMapper,listMenuIdByRoleId/1[java.lang.Long],roleId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\dao\SysMenuMapper.java,com.yami.shop.sys.dao.SysMenuMapper,listChildrenMenuByParentId/1[java.lang.Long],parentId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\dao\SysMenuMapper.java,com.yami.shop.sys.dao.SysMenuMapper,listMenuByUserId/1[java.lang.Long],userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\BrandServiceImpl.java,com.yami.shop.service.impl.BrandServiceImpl,deleteByBrand/1[java.lang.Long],brandId,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\BrandServiceImpl.java,com.yami.shop.service.impl.BrandServiceImpl,listByCategoryId/1[java.lang.Long],categoryId,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\BrandServiceImpl.java,com.yami.shop.service.impl.BrandServiceImpl,getByBrandName/1[java.lang.String],brandName,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\ProdTagReferenceMapper.java,com.yami.shop.dao.ProdTagReferenceMapper,listTagIdByProdId/1[java.lang.Long],prodId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\ProdTagReferenceMapper.java,com.yami.shop.dao.ProdTagReferenceMapper,"insertBatch/3[java.lang.Long,java.lang.Long,java.util.List<java.lang.Long>]",tagList,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\ProdTagReferenceMapper.java,com.yami.shop.dao.ProdTagReferenceMapper,"insertBatch/3[java.lang.Long,java.lang.Long,java.util.List<java.lang.Long>]",shopId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\ProdTagReferenceMapper.java,com.yami.shop.dao.ProdTagReferenceMapper,"insertBatch/3[java.lang.Long,java.lang.Long,java.util.List<java.lang.Long>]",prodId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,listSpecValue/1[java.lang.Long],specId,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,listSpecValue/1[java.lang.Long],list,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,save/1[com.yami.shop.bean.model.ProdProp],prodProp,3
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,list/0,list,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,listSpecMaxValueId/0,propValue,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,"page/2[com.yami.shop.bean.model.ProdProp,com.yami.shop.common.util.PageParam<com.yami.shop.bean.model.ProdProp>]",prodProp,3
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,"page/2[com.yami.shop.bean.model.ProdProp,com.yami.shop.common.util.PageParam<com.yami.shop.bean.model.ProdProp>]",page,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,"page/2[com.yami.shop.bean.model.ProdProp,com.yami.shop.common.util.PageParam<com.yami.shop.bean.model.ProdProp>]",list,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,delete/1[java.lang.Long],id,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,update/1[com.yami.shop.bean.model.ProdProp],dbProdProp,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-admin\src\main\java\com\yami\shop\admin\controller\SpecController.java,com.yami.shop.admin.controller.SpecController,update/1[com.yami.shop.bean.model.ProdProp],prodProp,4
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"formatContent/2[com.yami.shop.bean.enums.SmsType,java.util.Map<java.lang.String,java.lang.String>]",smsType,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"formatContent/2[com.yami.shop.bean.enums.SmsType,java.util.Map<java.lang.String,java.lang.String>]",params,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"formatContent/2[com.yami.shop.bean.enums.SmsType,java.util.Map<java.lang.String,java.lang.String>]",content,3
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"formatContent/2[com.yami.shop.bean.enums.SmsType,java.util.Map<java.lang.String,java.lang.String>]",element,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",code,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",e,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",mobile,3
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",smsLog,8
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",smsType,6
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",params,4
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",userId,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/4[com.yami.shop.bean.enums.SmsType,java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",todaySendSmsNumber,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",request,5
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",profile,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",mobile,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",acsClient,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",templateCode,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",params,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\SmsLogServiceImpl.java,com.yami.shop.service.impl.SmsLogServiceImpl,"sendSms/3[java.lang.String,java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",sendSmsResponse,4
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\PayService.java,com.yami.shop.service.PayService,"pay/2[java.lang.String,com.yami.shop.bean.app.param.PayParam]",payParam,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\PayService.java,com.yami.shop.service.PayService,"pay/2[java.lang.String,com.yami.shop.bean.app.param.PayParam]",userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\PayService.java,com.yami.shop.service.PayService,"paySuccess/2[java.lang.String,java.lang.String]",payNo,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\PayService.java,com.yami.shop.service.PayService,"paySuccess/2[java.lang.String,java.lang.String]",bizPayNo,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\HotSearchServiceImpl.java,com.yami.shop.service.impl.HotSearchServiceImpl,getHotSearchDtoByShopId/1[java.lang.Long],shopId,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\service\impl\HotSearchServiceImpl.java,com.yami.shop.service.impl.HotSearchServiceImpl,removeHotSearchDtoCacheByShopId/1[java.lang.Long],shopId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,list/0,list,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,delete/1[java.lang.Long[]],roleIds,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,save/1[com.yami.shop.sys.model.SysRole],role,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,"page/2[java.lang.String,com.yami.shop.common.util.PageParam<com.yami.shop.sys.model.SysRole>]",roleName,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,"page/2[java.lang.String,com.yami.shop.common.util.PageParam<com.yami.shop.sys.model.SysRole>]",page,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,"page/2[java.lang.String,com.yami.shop.common.util.PageParam<com.yami.shop.sys.model.SysRole>]",sysRoles,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,info/1[java.lang.Long],menuList,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,info/1[java.lang.Long],role,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,info/1[java.lang.Long],roleId,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-sys\src\main\java\com\yami\shop\sys\controller\SysRoleController.java,com.yami.shop.sys.controller.SysRoleController,update/1[com.yami.shop.sys.model.SysRole],role,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-bean\src\main\java\com\yami\shop\bean\param\DeliveryOrderParam.java,com.yami.shop.bean.param.DeliveryOrderParam,setDvyId/1[java.lang.Long],dvyId,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-bean\src\main\java\com\yami\shop\bean\param\DeliveryOrderParam.java,com.yami.shop.bean.param.DeliveryOrderParam,setDvyFlowId/1[java.lang.String],dvyFlowId,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-bean\src\main\java\com\yami\shop\bean\param\DeliveryOrderParam.java,com.yami.shop.bean.param.DeliveryOrderParam,setOrderNumber/1[java.lang.String],orderNumber,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-bean\src\main\java\com\yami\shop\bean\app\dto\UserDto.java,com.yami.shop.bean.app.dto.UserDto,setToken/1[java.lang.String],token,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-bean\src\main\java\com\yami\shop\bean\app\dto\UserDto.java,com.yami.shop.bean.app.dto.UserDto,setStatus/1[java.lang.Integer],status,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,cleanExpiryProdList/1[java.lang.String],userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,getShopCartItems/1[java.lang.String],userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,deleteAllShopCartItems/1[java.lang.String],userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,getShopCartExpiryItems/1[java.lang.String],userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,"deleteShopCartItemsByBasketIds/2[java.lang.String,java.util.List<java.lang.Long>]",userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,"deleteShopCartItemsByBasketIds/2[java.lang.String,java.util.List<java.lang.Long>]",basketIds,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,"updateDiscountItemId/2[java.lang.String,java.util.Map<java.lang.Long,com.yami.shop.bean.app.param.ShopCartParam>]",userId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,"updateDiscountItemId/2[java.lang.String,java.util.Map<java.lang.Long,com.yami.shop.bean.app.param.ShopCartParam>]",basketIdShopCartParamMap,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-service\src\main\java\com\yami\shop\dao\BasketMapper.java,com.yami.shop.dao.BasketMapper,listUserIdByProdId/1[java.lang.Long],prodId,0
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,getOrderCount/0,orderCountMap,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,getOrderCount/0,userId,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],shopDetail,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],orderItemDtos,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],total,3
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],orderNumber,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],totalNum,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],orderItem,2
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],userAddrOrder,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],orderShopDto,14
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],userAddrDto,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],userId,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],orderItems,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,orderDetail/1[java.lang.String],order,10
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,"myOrder/2[java.lang.Integer,com.yami.shop.common.util.PageParam<com.yami.shop.bean.app.dto.MyOrderDto>]",myOrderDtoIpage,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,"myOrder/2[java.lang.Integer,com.yami.shop.common.util.PageParam<com.yami.shop.bean.app.dto.MyOrderDto>]",page,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,"myOrder/2[java.lang.Integer,com.yami.shop.common.util.PageParam<com.yami.shop.bean.app.dto.MyOrderDto>]",userId,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,"myOrder/2[java.lang.Integer,com.yami.shop.common.util.PageParam<com.yami.shop.bean.app.dto.MyOrderDto>]",status,1
C:\Users\Acer\Desktop\cloned\mall4j\yami-shop-api\src\main\java\com\yami\shop\api\controller\MyOrderController.java,com.yami.shop.api.controller.MyOrderController,delete/1[java.lang.String],orderNumber,1
